date,original,trend,seasonal,residual
2024-09-01,18571.43,,-56.32550420227937,
2024-09-02,18857.14,,56.768662464387376,
2024-09-03,19142.86,,169.86449579772054,
2024-09-04,19428.57,,203.5944957977201,
2024-09-05,19714.29,,167.88032913105377,
2024-09-06,20000.0,,132.86060690883116,
2024-09-07,20000.0,,25.4857874643872,
2024-09-08,20000.0,,-200.20893475783498,
2024-09-09,20000.0,,-345.8102264245018,
2024-09-10,20000.0,,-241.99105975783468,
2024-09-11,20000.0,,26.610606908831755,
2024-09-12,20000.0,,338.9614402421656,
2024-09-13,20000.0,,465.54921801994305,
2024-09-14,20000.0,,203.59505135327578,
2024-09-15,20000.0,,-82.86439309116801,
2024-09-16,20000.0,20414.285833333335,-179.76937172364657,-234.5164616096886
2024-09-17,20000.0,20496.031833333334,-111.27120505697985,-384.7606282763545
2024-09-18,20000.0,20579.365166666663,-42.04043582621036,-537.3247308404525
2024-09-19,20000.0,20664.28583333333,-49.00014095441582,-615.2856923789158
2024-09-20,20000.0,20745.238166666666,-3.944935826210912,-741.2932308404552
2024-09-21,20500.0,20816.666666666664,57.165356908832905,-373.83202357549715
2024-09-22,21000.0,20883.33333333333,12.721745797721763,103.94492086894975
2024-09-23,21500.0,20950.0,-86.48487920227925,636.4848792022792
2024-09-24,22000.0,21033.33333333333,-46.00868475783359,1012.6753514245052
2024-09-25,22000.0,21150.0,-46.4055042022793,896.4055042022793
2024-09-26,22000.0,21300.0,-46.405504202279,746.405504202279
2024-09-27,22000.0,21454.166666666664,-46.4055042022793,592.2388375356151
2024-09-28,21750.0,21583.333333333336,-67.23883753561265,233.9055042022769
2024-09-29,21500.0,21687.5,-88.07217086894627,-99.42782913105373
2024-09-30,21250.0,21766.666666666664,-120.81050420227933,-395.8561624643849
2024-10-01,21000.0,21850.0,-56.32550420227937,-793.6744957977206
2024-10-02,21333.33,21966.666666666664,56.768662464387376,-690.1053291310499
2024-10-03,21666.67,22116.666666666664,169.86449579772054,-619.8611624643866
2024-10-04,22000.0,22283.333333333336,203.5944957977201,-486.9278291310559
2024-10-05,22000.0,22450.0,167.88032913105377,-617.8803291310537
2024-10-06,22000.0,22608.333333333336,132.86060690883116,-741.193940242167
2024-10-07,22000.0,22750.0,25.4857874643872,-775.4857874643872
2024-10-08,22000.0,22875.0,-200.20893475783498,-674.791065242165
2024-10-09,23000.0,22983.333333333332,-345.8102264245018,362.4768930911697
2024-10-10,24000.0,23083.333333333332,-241.99105975783468,1158.6577264245025
2024-10-11,25000.0,23183.333333333336,26.610606908831755,1790.0560597578324
2024-10-12,24250.0,23283.333333333332,338.9614402421656,627.7052264245023
2024-10-13,23500.0,23387.5,465.54921801994305,-353.04921801994305
2024-10-14,22750.0,23500.0,203.59505135327578,-953.5950513532757
2024-10-15,22000.0,23618.452333333335,-82.86439309116801,-1535.5879402421665
2024-10-16,23000.0,23740.476166666667,-179.76937172364657,-560.7067949430207
2024-10-17,24000.0,23856.34933333333,-111.27120505697985,254.9218717236481
2024-10-18,25000.0,23956.34933333333,-42.04043582621036,1085.6911024928786
2024-10-19,25000.0,24040.476166666667,-49.00014095441582,1008.5239742877485
2024-10-20,25000.0,24114.285666666667,-3.944935826210912,889.6592691595442
2024-10-21,25000.0,24183.333333333332,57.165356908832905,759.501309757835
2024-10-22,25000.0,24255.5555,12.721745797721763,731.7227542022797
2024-10-23,25000.0,24338.88883333333,-86.48487920227925,747.5960458689485
2024-10-24,25000.0,24416.666666666664,-46.00868475783359,629.3420180911694
2024-10-25,25000.0,24470.833333333332,-46.4055042022793,575.5721708689472
2024-10-26,25000.0,24500.0,-46.405504202279,546.405504202279
2024-10-27,25000.0,24533.333333333336,-46.4055042022793,513.0721708689435
2024-10-28,25000.0,24600.0,-67.23883753561265,467.2388375356127
2024-10-29,25000.0,24690.277833333334,-88.07217086894627,397.7943375356127
2024-10-30,24857.14,24794.4445,-120.81050420227933,183.50600420227732
2024-10-31,24714.29,24883.333333333336,-56.32550420227937,-112.71782913105551
2024-11-01,24571.43,24933.333333333332,56.768662464387376,-418.6719957977192
2024-11-02,24428.57,24950.0,169.86449579772054,-691.2944957977209
2024-11-03,24285.71,24950.0,203.5944957977201,-867.884495797721
2024-11-04,24142.86,24950.0,167.88032913105377,-975.0203291310531
2024-11-05,24000.0,24933.333333333336,132.86060690883116,-1066.193940242167
2024-11-06,24333.33,24883.333333333332,25.4857874643872,-575.4891207977175
2024-11-07,24666.67,24800.0,-200.20893475783498,66.87893475783324
2024-11-08,25000.0,24700.0,-345.8102264245018,645.8102264245018
2024-11-09,25250.0,24600.0,-241.99105975783468,891.9910597578347
2024-11-10,25500.0,24500.0,26.610606908831755,973.3893930911682
2024-11-11,25750.0,24400.0,338.9614402421656,1011.0385597578344
2024-11-12,26000.0,24300.0,465.54921801994305,1234.450781980057
2024-11-13,25666.67,24200.0,203.59505135327578,1263.0749486467225
2024-11-14,25333.33,24102.381,-82.86439309116801,1313.8133930911686
2024-11-15,25000.0,24009.523833333333,-179.76937172364657,1170.2455383903139
2024-11-16,25000.0,23921.428499999998,-111.27120505697985,1189.8427050569817
2024-11-17,25000.0,23838.095166666666,-42.04043582621036,1203.9452691595443
2024-11-18,25000.0,23759.523833333333,-49.00014095441582,1289.4763076210832
2024-11-19,25000.0,23685.714333333333,-3.944935826210912,1318.2306024928776
2024-11-20,24000.0,23616.666666666664,57.165356908832905,326.16797642450285
2024-11-21,23000.0,23544.444499999998,12.721745797721763,-557.1662457977195
