date,original,trend,seasonal,residual
2024-11-26,32000.0,31396.666666666664,232.9711674857552,370.36216584758057
2024-11-27,26500.0,31263.333333333332,-1183.5949436253572,-3579.738389707975
2024-11-28,32500.0,31275.0,-545.0221658475787,1770.0221658475787
2024-11-29,30600.0,31335.833333333332,-1079.365221403135,343.5318880698028
2024-11-30,34000.0,31190.0,-9.62161029202301,2819.621610292023
2024-12-01,30600.0,30980.833333333332,-992.0196658475785,611.1863325142464
2024-12-02,34600.0,30815.0,-554.9749436253559,4339.974943625356
2024-12-03,30000.0,30718.333333333336,-1245.349388069801,527.0160547364653
2024-12-04,28000.0,30616.666666666668,-1167.1143880697985,-1449.5522785968694
2024-12-05,31000.0,30583.333333333336,-562.8266102920236,979.4932769586878
2024-12-06,35200.0,30553.333333333336,-673.1229991809122,5319.7896658475765
2024-12-07,31000.0,30440.0,-532.466888069802,1092.466888069802
2024-12-08,32300.0,30320.0,761.4406119302018,1218.5593880697982
2024-12-09,32500.0,30203.333333333336,1055.9156119301974,1240.7510547364668
2024-12-10,33400.0,30076.666666666668,2280.587556374646,1042.7457769586863
2024-12-11,28000.0,29946.666666666668,24.1497785968666,-1970.8164452635344
2024-12-12,28000.0,29878.333333333332,956.182556374644,-2834.5158897079764
2024-12-13,33100.0,29751.666666666664,559.7150147079766,2788.6183186253593
2024-12-14,29550.0,29616.666666666668,258.60405637464356,-325.27072304131144
2024-12-15,28100.0,29496.666666666668,384.77556492165456,-1781.4422315883226
2024-12-16,25650.0,29383.333333333336,191.00300081908807,-3924.3363341524237
2024-12-17,29400.0,29270.0,403.97011620370336,-273.97011620370336
2024-12-18,29200.0,29110.0,285.60023158831797,-195.60023158831797
2024-12-19,27300.0,29000.0,187.1748854344726,-1887.1748854344726
2024-12-20,29000.0,28923.333333333336,-454.78908251424537,531.4557491809096
2024-12-21,28200.0,28776.666666666664,1052.7700841524234,-1629.4367508190876
2024-12-22,27800.0,28620.0,437.651514707977,-1257.651514707977
2024-12-23,27800.0,28511.666666666664,113.96104248575418,-825.6277091524184
2024-12-24,27500.0,28355.0,-219.7688325142461,-635.2311674857539
2024-12-25,27100.0,28180.0,33.56394526353458,-1113.5639452635346
2024-12-26,29000.0,28116.666666666668,232.9711674857552,650.362165847577
2024-12-27,25400.0,28133.333333333336,-1183.5949436253572,-1549.7383897079785
2024-12-28,26000.0,28041.666666666668,-545.0221658475787,-1496.6445008190892
2024-12-29,29000.0,27924.166666666668,-1079.365221403135,2155.198554736467
2024-12-30,28400.0,27900.0,-9.62161029202301,509.62161029202304
2024-12-31,29400.0,27910.833333333336,-992.0196658475785,2481.1863325142426
2025-01-01,29000.0,27876.666666666668,-554.9749436253559,1678.308276958688
2025-01-02,26000.0,27823.333333333336,-1245.349388069801,-577.9839452635347
2025-01-03,25400.0,27828.333333333332,-1167.1143880697985,-1261.2189452635337
2025-01-04,29000.0,27836.666666666668,-562.8266102920236,1726.1599436253557
2025-01-05,28400.0,27843.333333333336,-673.1229991809122,1229.7896658475765
2025-01-06,28400.0,27870.0,-532.466888069802,1062.466888069802
2025-01-07,28400.0,27850.0,761.4406119302018,-211.44061193020184
2025-01-08,27000.0,27821.666666666668,1055.9156119301974,-1877.5822785968653
2025-01-09,28400.0,27831.666666666664,2280.587556374646,-1712.25422304131
2025-01-10,29200.0,27814.2425,24.1497785968666,1361.6077214031332
2025-01-11,27800.0,27840.303166666665,956.182556374644,-996.4857230413088
2025-01-12,27800.0,27954.848666666665,559.7150147079766,-714.5636813746415
2025-01-13,27800.0,28037.879,258.60405637464356,-496.4830563746444
2025-01-14,28400.0,28096.06083333333,384.77556492165456,-80.83639825498392
2025-01-15,26000.0,28139.394166666665,191.00300081908807,-2330.397167485753
2025-01-16,27000.0,28187.879,403.97011620370336,-1591.8491162037042
2025-01-17,28400.0,28331.515333333333,285.60023158831797,-217.1155649216508
2025-01-18,28400.0,28553.636499999997,187.1748854344726,-340.81138543446946
2025-01-19,28400.0,28754.2425,-454.78908251424537,100.54658251424507
2025-01-20,29200.0,28916.666666666668,1052.7700841524234,-769.4367508190912
2025-01-21,28400.0,29087.777833333334,437.651514707977,-1125.4293480413105
2025-01-22,26000.0,29314.444499999998,113.96104248575418,-3428.405542485752
2025-01-23,27600.0,29643.333333333336,-219.7688325142461,-1823.5645008190897
2025-01-24,27600.0,30000.0,33.56394526353458,-2433.5639452635346
2025-01-25,27454.550000000003,30320.0,232.9711674857552,-3098.4211674857524
2025-01-26,28509.089999999997,30649.999999999996,-1183.5949436253572,-957.3150563746426
2025-01-27,29763.64,30993.333333333336,-545.0221658475787,-684.6711674857577
2025-01-28,30218.18,31307.777833333334,-1079.365221403135,-10.232611930198345
2025-01-29,30672.730000000003,31621.11116666667,-9.62161029202301,-938.7595563746431
2025-01-30,29727.269999999997,32040.0,-992.0196658475785,-1320.7103341524248
2025-01-31,31581.82,32513.333333333336,-554.9749436253559,-376.5383897079802
2025-02-01,32036.36,32993.33333333333,-1245.349388069801,288.3760547364732
2025-02-02,32690.910000000003,33526.666666666664,-1167.1143880697985,331.3577214031377
2025-02-03,33745.45,34026.666666666664,-562.8266102920236,281.60994362535644
2025-02-04,33400.0,34500.0,-673.1229991809122,-426.8770008190878
2025-02-05,33666.67,34990.0,-532.466888069802,-790.8631119301997
2025-02-06,36733.33,35486.666666666664,761.4406119302018,485.22272140313567
2025-02-07,38400.0,35972.5,1055.9156119301974,1371.5843880698026
2025-02-08,38400.0,36433.33333333333,2280.587556374646,-313.9208897079743
2025-02-09,38400.0,36901.590833333335,24.1497785968666,1474.259388069798
2025-02-10,38400.0,37333.030166666664,956.182556374644,110.78727695869225
2025-02-11,37800.0,37695.15133333333,559.7150147079766,-454.8663480413044
2025-02-12,36666.67,38022.121,258.60405637464356,-1614.0550563746444
2025-02-13,38333.33,38333.93916666666,384.77556492165456,-385.3847315883162
2025-02-14,41200.0,38623.93916666667,191.00300081908807,2385.0578325142415
2025-02-15,40200.0,38872.121,403.97011620370336,923.9088837962975
2025-02-16,44000.0,39105.151333333335,285.60023158831797,4609.248435078347
2025-02-17,44800.0,39306.3635,187.1748854344726,5306.461614565528
2025-02-18,42000.0,39492.424166666664,-454.78908251424537,2962.3649158475814
2025-02-19,44000.0,39630.0,1052.7700841524234,3317.2299158475766
2025-02-20,43000.0,39715.5555,437.651514707977,2846.7929852920206
2025-02-21,41200.0,39845.5555,113.96104248575418,1240.4834575142436
2025-02-22,41550.0,40103.333333333336,-219.7688325142461,1666.4354991809103
2025-02-23,41300.0,40510.0,33.56394526353458,756.4360547364654
2025-02-24,41850.0,40666.666666666664,232.9711674857552,950.3621658475806
2025-02-25,40000.0,40656.66666666667,-1183.5949436253572,526.9282769586857
2025-02-26,40000.0,40656.66666666667,-545.0221658475787,-111.64450081909285
2025-02-27,39600.0,40605.5555,-1079.365221403135,73.8097214031327
2025-02-28,40000.0,40602.22216666667,-9.62161029202301,-592.6005563746435
2025-03-01,37800.0,40540.0,-992.0196658475785,-1747.9803341524216
2025-03-02,38400.0,40493.33333333333,-554.9749436253559,-1538.3583897079725
2025-03-03,39200.0,40380.0,-1245.349388069801,65.34938806980108
2025-03-04,37600.0,40233.33333333333,-1167.1143880697985,-1466.21894526353
2025-03-05,40000.0,40163.333333333336,-562.8266102920236,399.49327695868783
2025-03-06,35400.0,40036.666666666664,-673.1229991809122,-3963.543667485752
2025-03-07,36800.0,39880.0,-532.466888069802,-2547.533111930198
2025-03-08,41400.0,39766.666666666664,761.4406119302018,871.8927214031339
2025-03-09,49200.0,39634.16666666667,1055.9156119301974,8509.917721403132
2025-03-10,52000.0,39516.666666666664,2280.587556374646,10202.74577695869
2025-03-11,34200.0,39474.166666666664,24.1497785968666,-5298.316445263531
2025-03-12,42000.0,39413.33333333333,956.182556374644,1630.4841102920275
2025-03-13,34200.0,39350.0,559.7150147079766,-5709.7150147079765
2025-03-14,37200.0,39290.0,258.60405637464356,-2348.6040563746437
2025-03-15,37600.0,39153.33333333333,384.77556492165456,-1938.1088982549832
2025-03-16,38200.0,39076.66666666667,191.00300081908807,-1067.6696674857596
2025-03-17,40400.0,39060.0,403.97011620370336,936.0298837962966
2025-03-18,37000.0,39056.66666666667,285.60023158831797,-2342.2668982549894
2025-03-19,43000.0,39086.66666666667,187.1748854344726,3726.1584478988557
2025-03-20,39600.0,39043.333333333336,-454.78908251424537,1011.4557491809096
2025-03-21,38800.0,39000.0,1052.7700841524234,-1252.7700841524234
2025-03-22,38800.0,38993.33333333333,437.651514707977,-630.9848480413054
2025-03-23,38600.0,38946.666666666664,113.96104248575418,-460.62770915241845
2025-03-24,36200.0,38703.33333333333,-219.7688325142461,-2283.5645008190822
2025-03-25,39600.0,38300.0,33.56394526353458,1266.4360547364654
2025-03-26,41000.0,38116.666666666664,232.9711674857552,2650.3621658475804
2025-03-27,37200.0,38006.66666666667,-1183.5949436253572,376.92827695868573
2025-03-28,39000.0,37880.0,-545.0221658475787,1665.0221658475787
2025-03-29,37000.0,37816.66666666667,-1079.365221403135,262.6985547364634
2025-03-30,34400.0,37643.33333333333,-9.62161029202301,-3233.7117230413055
2025-03-31,38800.0,37546.66666666667,-992.0196658475785,2245.352999180907
2025-04-01,36400.0,37503.333333333336,-554.9749436253559,-548.3583897079799
