date,original,trend,seasonal,residual
2024-11-23,60000.0,60000.0,393.9955866452965,-393.9955866452965
2024-11-24,60000.0,60000.0,13.043489423078395,-13.043489423078395
2024-11-25,60000.0,60000.0,-368.9015105769231,368.9015105769231
2024-11-26,60000.0,60000.0,-712.9665105769237,712.9665105769237
2024-11-27,60000.0,60000.0,-779.2548439102551,779.2548439102551
2024-11-28,60000.0,60000.0,-741.3765105769199,741.3765105769199
2024-11-29,60000.0,59979.166666666664,-703.4973439102561,724.3306772435918
2024-11-30,60000.0,59916.666666666664,-864.0315105769212,947.3648439102569
2024-12-01,60000.0,59812.5,-965.0406772435879,1152.5406772435879
2024-12-02,60000.0,59666.666666666664,-1066.051510576924,1399.3848439102599
2024-12-03,60000.0,59500.0,-968.6481772435898,1468.6481772435898
2024-12-04,60000.0,59333.333333333336,-871.2465105769219,1537.9131772435862
2024-12-05,60000.0,59166.666666666664,-755.9865105769235,1589.3198439102594
2024-12-06,60000.0,59000.0,-640.7273439102568,1640.7273439102569
2024-12-07,60000.0,58833.333333333336,-364.9323439102585,1531.5990105769229
2024-12-08,60000.0,58666.66666666667,406.8918227564118,926.4415105769167
2024-12-09,60000.0,58500.0,1236.5057116452965,263.4942883547035
2024-12-10,60000.0,58333.333333333336,1864.2332116452974,-197.56654497863315
2024-12-11,60000.0,58166.666666666664,682.9343227564088,1150.399010576927
2024-12-12,60000.0,58000.0,748.1615449786319,1251.8384550213682
2024-12-13,60000.0,57833.333333333336,813.638447756409,1353.0282189102552
2024-12-14,58750.0,57666.666666666664,834.4719338675197,248.86139946581602
2024-12-15,57500.0,57500.0,794.5750663461555,-794.5750663461555
2024-12-16,56250.0,57333.333333333336,637.9819894230764,-1721.3153227564121
2024-12-17,55000.0,57166.66666666667,356.8465407051277,-2523.513207371799
2024-12-18,55000.0,57000.0,79.37409198717998,-2079.37409198718
2024-12-19,55000.0,56833.333333333336,126.07695096153844,-1959.4102842948741
2024-12-20,55000.0,56666.66666666667,185.66212831196566,-1852.3287949786372
2024-12-21,55000.0,56500.0,237.24907275641328,-1737.2490727564132
2024-12-22,55000.0,56333.333333333336,391.01939220085416,-1724.3527255341899
2024-12-23,55000.0,56166.66666666667,393.9955866452965,-1560.662253311968
2024-12-24,55000.0,56000.0,13.043489423078395,-1013.0434894230784
2024-12-25,55000.0,55833.333333333336,-368.9015105769231,-464.43182275641266
2024-12-26,55000.0,55666.66666666667,-712.9665105769237,46.29984391025221
2024-12-27,55000.0,55500.0,-779.2548439102551,279.2548439102551
2024-12-28,55000.0,55333.333333333336,-741.3765105769199,408.0431772435842
2024-12-29,55000.0,55187.5,-703.4973439102561,515.9973439102561
2024-12-30,55000.0,55083.333333333336,-864.0315105769212,780.6981772435854
2024-12-31,55000.0,55020.83333333333,-965.0406772435879,944.2073439102594
2025-01-01,55000.0,55000.0,-1066.051510576924,1066.051510576924
2025-01-02,55000.0,55000.0,-968.6481772435898,968.6481772435898
2025-01-03,55000.0,55000.0,-871.2465105769219,871.2465105769219
2025-01-04,55000.0,55000.0,-755.9865105769235,755.9865105769235
2025-01-05,55000.0,55000.0,-640.7273439102568,640.7273439102568
2025-01-06,55000.0,55000.0,-364.9323439102585,364.9323439102585
2025-01-07,55000.0,55000.0,406.8918227564118,-406.8918227564118
2025-01-08,55000.0,55000.0,1236.5057116452965,-1236.5057116452965
2025-01-09,55000.0,55000.0,1864.2332116452974,-1864.2332116452974
2025-01-10,55000.0,55007.575833333336,682.9343227564088,-690.5101560897449
2025-01-11,55000.0,55030.303166666665,748.1615449786319,-778.4647116452967
2025-01-12,55000.0,55068.182,813.638447756409,-881.8204477564097
2025-01-13,55000.0,55121.21233333334,834.4719338675197,-955.6842672008563
