price_wholesale
11000.0
12300.0
12240.0
14000.0
11420.0
10900.0
10620.0
9440.0
12400.0
10060.0
14000.0
12400.0
10900.0
13640.0
11600.0
12060.0
11440.0
15000.0
11100.0
11100.0
9660.0
11600.0
9420.0
11600.0
15500.0
10420.0
9860.0
12100.0
10840.0
11600.0
12200.0
15000.0
11700.0
12400.0
11100.0
11300.0
10040.0
9660.0
14000.0
11140.0
13640.0
11220.0
11060.0
10180.0
10360.0
14000.0
11400.0
12740.0
10320.0
11500.0
9300.0
10460.0
15000.0
10900.0
10960.0
10800.0
12300.0
10400.0
13640.0
15500.0
10580.0
12500.0
12800.0
10700.0
11800.0
12100.0
15000.0
10460.0
10120.0
11000.0
10920.0
12400.0
11500.0
16000.0
11800.0
13000.0
10840.0
12040.0
9180.0
10440.0
17000.0
11740.0
9680.0
13000.0
10840.0
9840.0
11740.0
17500.0
11040.0
12600.0
10800.0
12400.0
10920.0
11740.0
18000.0
9960.0
11760.0
10720.0
12700.0
12900.0
10900.0
17000.0
12740.0
11800.0
13140.0
13140.0
13940.0
10700.0
8700.0
11100.0
10700.0
10700.0
11300.0
10700.0
10340.0
11040.0
11200.0
11540.0
10440.0
11100.0
10800.0
10300.0
9800.0
10300.0
10760.0
9800.0
12300.0
11200.0
11500.0
13000.0
12100.0
9700.0
12100.0
11000.0
11900.0
11700.0
15000.0
10400.0
10400.0
12300.0
12100.0
11500.0
12300.0
15000.0
13100.0
11900.0
11600.0
13100.0
12300.0
12300.0
12300.0
12900.0
12300.0
12000.0
11900.0
11900.0
10400.0
13000.0
10400.0
12300.0
11300.0
12800.0
11500.0
9760.0
10240.0
10100.0
10700.0
9360.0
10580.0
9000.0
7340.0
13000.0
7740.0
7780.0
10860.0
10220.0
10040.0
9140.0
13500.0
10440.0
13500.0
7780.0
9600.0
8140.0
9080.0
13500.0
8780.0
10180.0
10640.0
11460.0
11740.0
11240.0
14000.0
10480.0
11140.0
8580.0
9080.0
11360.0
11200.0
13000.0
9400.0
8040.0
10480.0
10440.0
7980.0
10500.0
14000.0
7880.0
9340.0
11740.0
11400.0
11620.0
10460.0
14500.0
11840.0
10580.0
11180.0
10540.0
11340.0
12800.0
12500.0
12100.0
10460.0
10940.0
12040.0
10860.0
11800.0
13000.0
11800.0
10460.0
11100.0
9740.0
9540.0
9500.0
11000.0
11300.0
11000.0
10600.0
11540.0
11000.0
11940.0
10800.0
11160.0
11160.0
11300.0
10740.0
9460.0
11440.0
13500.0
11100.0
11100.0
11800.0
10740.0
11040.0
10040.0
11100.0
10400.0
11560.0
11040.0
11000.0
10540.0
11500.0
10040.0
11000.0
11700.0
11600.0
11100.0
9660.0
10040.0
10040.0
9660.0
10460.0
11240.0
9560.0
10000.0
11700.0
12000.0
10040.0
9800.0
10800.0
11000.0
11600.0
12100.0
11000.0
10800.0
11800.0
11740.0
12260.0
10600.0
10640.0
11500.0
11040.0
11400.0
12900.0
12000.0
11500.0
10000.0
11000.0
11200.0
10840.0
12140.0
10900.0
10840.0
11200.0
11000.0
10000.0
11000.0
11400.0
11800.0
11700.0
9340.0
12000.0
11500.0
10040.0
11040.0
9800.0
11600.0
10900.0
12900.0
11500.0
11100.0
11600.0
11100.0
11600.0
11500.0
11100.0
11500.0
11500.0
9800.0
11300.0
12200.0
11040.0
11040.0
10040.0
10800.0
10500.0
11800.0
11700.0
10900.0
8660.0
10000.0
11640.0
10360.0
10600.0
12100.0
11300.0
10840.0
10240.0
11500.0
10800.0
11600.0
10240.0
10700.0
11100.0
10800.0
10900.0
10600.0
12040.0
11900.0
12340.0
10740.0
11000.0
11500.0
12140.0
12900.0
11900.0
11600.0
10900.0
10800.0
10640.0
10000.0
12700.0
13000.0
11800.0
10400.0
11100.0
12200.0
10460.0
11700.0
11200.0
11700.0
11700.0
11500.0
12000.0
11200.0
9460.0
9840.0
10700.0
12100.0
12100.0
12600.0
11100.0
11000.0
11000.0
10520.0
